competitor_place_id,competitor_name,included,exclusion_reason
ChIJi20LgHhZXz4RhbOfqFnuT84,Style Cave,True,
ChIJVRWNeedZXz4RyR1W9OlbPHo,Al Maqas Azraq Hair Sutting Saloon,True,
ChIJ4zcSsS5ZXz4Ri6nZ-xrl2sU,Al Rolla Saloon,True,
ChIJyx_Cf7pZXz4RtR5dxEA-Vw4,صالون ابو اسيل للحلاقة Abu Assil Salon Ajman,False,MEN_OR_BARBER
ChIJ222Lfe1bXz4R_miwH9FsJtg,Berlin Beauty Salon,True,
ChIJz9CTbIIBjkQRosDOC6oKDdU,Pink Lotus Beauty Salon | Al Qusais,True,
ChIJAQrsADddXz4RuytGTmUS39I,Fen Health Club,False,MEN_OR_BARBER
ChIJ7RXPmtJeLYQRmizt9cos7O8,Beautiful Hands Ladies Salon,True,
ChIJmaCulUhbXz4RogHGYJ1BGok,Signature Ladies Salon LLC,True,
ChIJX-ITjVlbXz4Rx3PvExUKf9M,Princesses Valley Ladies Salon | صالون وادي الأميرة للسيدات,True,
ChIJVUmRL6ZbXz4RWbYbgj2Ye2k,Leeds Gents Hair Salon,False,MEN_OR_BARBER
ChIJIyAbliNbXz4ReAGBa_WDMPI,TFS Beauty Center,True,
ChIJuasNK4lZXz4RIrgLLmvKOPA,Shammasi Ladies Salon,True,
ChIJN8FIAwBbXz4RjjIAasFIb3A,Pure Pearl Beauty Center,True,
ChIJZx_-DppZXz4RbQoVzMplUgc,Black Rose Ladies Salon,True,
ChIJp24GDDRbXz4RqJddGzPL0oI,Al Inekas Ladies Salon,True,
ChIJa5ovS-5bXz4RTwihM_mvNts,Al Roman Ladies Saloon 💕,True,
ChIJFcKxeSBaXz4R8WST9RkRqfM,Margarita Ladies Salon,True,
ChIJDcGqJ7JbXz4RTtsP5-4JJwM,صالون الشهباء لتجميل السيدات القاسمية المحطة | Shahba Ladies Beauty Salon Al Qasimiah Al Mahatta,True,
ChIJf_PphZtbXz4RjBpx0sC7A9g,صالون كابي ايشوع للرجال,False,MEN_OR_BARBER
ChIJx-F6YCBbXz4RTssOO0nLu6U,Al Mashaier Al Jamilah - Ladies Salon,True,
ChIJz_-SIeVZXz4RKPHZoQto1SE,Nails corner saloon,True,
ChIJHxu4brtZXz4RwmQ0wh84geo,Al anamil Al jamila beauty saloon villa 252,True,
ChIJTYcvTUFdXz4R8TRMayce_BU,Lucky Spa,True,
ChIJRZVSmghdXz4RcQJH32jtcic,Happytime spa Al Qusais 1,True,
ChIJN4OWTHJcXz4R8EqwTo9FDNI,Powerhouse Gym and Swimming Academy | Best Gym in Sharjah,False,FITNESS_OR_SPORTS
ChIJ-bqF9TJbXz4ROpJOxFVMLvU,KOTTAKKAL ABUSHAGARA AYURVEDIC CENTER SHARJAH,False,FITNESS_OR_SPORTS
ChIJtVnZlpldXz4RzDTPdp285gI,Tulip rose massage center,True,
ChIJC1gsdbFbXz4R0EWGA2TgYY8,Morocco bath and massage by jazz حمام مغربي و مساج بادارة جاز,True,
ChIJcw9u3CVdXz4RN-fynEO1ovQ,Spa,True,
ChIJLTTkAkZdXz4ROU9mqnsjEKM,Kovilakom Ayur spa,True,
ChIJuSK4zGNfXz4Rq4Z1CswhaP4,BMD For Spa,True,
ChIJHTuuciRdXz4RUwoNx570Btw,Ayur Mantra Kerala Spa,True,
ChIJp8Fd5O5bXz4RU10iOeDdWsc,Dr. Saba Medical Centre Al Majaz Sharjah - مركز الدكتورة سبأ الطبي,False,MEDICAL
ChIJW4Q6jjpbXz4RMVX56JzJSr8,Vermont Medical Centre مركز فيرمونت الطبي,False,MEDICAL
ChIJ0yK5nd5bXz4R6b4Wk0gJCEo,Men SPA and Saloon,False,MEN_OR_BARBER
ChIJYTEDHthbXz4RnoCtk0BM6cw,Al Gheroub Ladies Salon- Al Qasimiah,True,
ChIJ7dZmbrBZXz4Rf-WIp0vlYEM,Ayur spa,True,
ChIJbZPaxuVZXz4RpJwY8lR6qq8,Diwan Spa,True,
ChIJa5Y8CABZXz4R2mDGVbU3OWE,Tanzeem Spa,True,
ChIJO4h3qu9ZXz4RcJoONEDCM1Y,Thai massage Ajman,True,
ChIJC2hMHmdZXz4RmNpGR1tgjvU,The Body Spa Ajman,True,
ChIJsXQM95VZXz4RpoTEiTtFfbI,Rose Garden spa Ajman,True,
ChIJ-w-QEO9ZXz4RATMZOKyriAo,Nice Care Spa and Massage Center Ajman,True,
ChIJd2qHB3cFm2QR5PqSqKRerxs,The Saj Spa Ajman,True,
ChIJq2Tsk81ZXz4RLE8U65dcP38,View SPA ajman,True,
ChIJSWYuHetZXz4RDDdEy5hBAAI,Apple Spa Ajman,True,
ChIJuVM_fkBZXz4RKhV7UgpG1sM,Horizon spa,True,
ChIJGYN4yliuij4RVdmyprz2s-I,صالون تجميل,True,
ChIJzVSzpS6vij4RHs1SiAUsVSo,Stylena Beauty Center مركز ستالينا للتجميل,True,
ChIJ4xoBN-Ovij4RRMxUU1cZhZk,Al maqam,True,
ChIJZ06Rl2evij4RKK5i-cGvy1I,"Zahraa Al Ward, Ladies Salon",True,
ChIJDUAQUwCvij4RxvPzndlEkBs,TAIF BEAUTY SALON ASHARIJ,True,
ChIJU4NjYgCxij4RBcwdPx0x-yU,Yasmeen henna Beauty salon,True,
ChIJ75l9fqixij4RCKBHJGfstZY,Fankosha Beauty Center | مركز فنكوشة للتجميل,True,
ChIJBeU6eomzij4RQI0dC_6vJyM,Al jimi mall Brush and Blush Beauty Parlour,True,
ChIJN5j0wUWxij4R8TN2xJxsI3M,فينثورا الطبي,True,
ChIJSW3Wc6Cvij4RVqmVUXRIPfY,369 Beauty Ladies Center,True,
ChIJzVM6DwCtij4RkvOo_mxu4bw,History Beauty Center مركز التاريخ للتجميل,True,
ChIJGbhzeuexij4Ra090LoMMZkM,بريتي لارينا سبا العين,True,
ChIJE5gFvtKzij4R686ZJdYDvBM,Salon Reem Al Bawadi,True,
ChIJMU5vP36xij4R7f2yKKT8OOw,MÉLANGE BEAUTÉ,True,
ChIJp-3AC5Sxij4RtDixqNw1tow,روج البنفسج لتجميل السيدات,True,
ChIJ1VSBXQCxij4RNQaz7fTMu2M,صالون تجميل خدمات منزلية,True,
ChIJb5yGfgCxij4Rpc-SpgGqT6c,صالون رحاب بيوتي,True,
ChIJ1-qvRX2xij4R-07uCE0TOyY,Amarei Beauty Spa | For Ladies,True,
ChIJ-Y-shROzij4REi_nYgYTzNs,كارلفت سيدة للسيدات,True,
ChIJT9zKTQCtij4R9rasGY62a9s,صالون املوشي,True,
ChIJL9iC5tizij4RuyXvlC7IdFo,Addis Ababa salon,True,
ChIJWUyAG3Gzij4RhQBnPkdegb4,Miss elegant,True,
ChIJwQLPtTyzij4RdRfACDBChzg,صالون عبدالرحيم للرجال,False,MEN_OR_BARBER
ChIJ6Vqaz22zij4RXNfJYsXsWJA,Most glam ladies salon,True,
ChIJ7Rm_hYRrXz4RZzqmTDGOR6U,Lueur Aesthetic Clinic,False,MEDICAL
ChIJYc0RG_hrXz4R_QoB9L-acCU,Marwan & Radwan Salon,True,
ChIJ2-46feVtXz4RW3iOdJEd6ZY,Fetouna Women Salon,True,
ChIJzXuUo5tsXz4RzzSoaPXEn5c,The Nail Spa - The Lakes/Emirates Hills,True,
ChIJmxgPzVJrXz4RqTv-dAvS41Q,East Elegance Beauty Salon - Tecom Green Ave,True,
ChIJ39QtjvhrXz4RnHHoVj7pYL4,Jwlan Guzellik,True,
ChIJo-Ni9KdDXz4RK70LTH8HRdY,Spa Massage Near You,True,
ChIJnZe-ZMFrXz4RypSPQW-PNo8,Tata nails / electrolysis,True,
ChIJswOYEo5rXz4Rdp8eFDE6uuI,Hair By Hossam,True,
ChIJLdFuxAxrXz4R2rRRkRmRusQ,Royanacastle,True,
ChIJFTkzIYxtXz4RpTwiUJo3mio,Lengths and Lashes Ladies Beauty Salon Barsha,True,
ChIJI74b0KBrXz4RmOv_rl8iEWc,Alyaan's Beauty Salon,True,
ChIJW7-voAZtXz4RrC-t74noPnY,Magic Room Ladies Salon LLC.,True,
ChIJ0zMbblNrXz4RbZerXOOkbNY,Glow Aesthetics Dermatology Clinic,False,MEDICAL
ChIJGdo-ke1rXz4RBQwCVk3PbL4,TOUCH LIFE SPA,True,
ChIJlWNJ7G1rXz4RjLW-0wzJSt8,The Cure,True,
ChIJb6MzRndrXz4Rf9kYbzCrEsk,Bissan Medical centre Dubai| مركز بيسان الطبي دبي,False,MEDICAL
ChIJY7X81tdrXz4RmZs2JAdo93Y,WHITE CLINIC,False,MEDICAL
ChIJec_eH3VrXz4R7F-kRtcUXaI,"Code Hair Ladies Salon - Al Sufouh Branch | Best Hair Extensions, Nails & Luxury Salon",True,
ChIJW_vhozhrXz4RmzolAlSh74k,La Bionda Salon,True,
ChIJz2ApzP5tXz4RR1A2SJQhumg,BellaPharma Beauty Center – Ladies Salon Al Barsha,True,
ChIJg1-LDFhtXz4R-tPU9bdlyT8,Glam & Go Beauty Salon JVC Dubai,True,
ChIJNwCtFc5tXz4RUBZw-oMdf3k,Ombre Salon Tulip,True,
ChIJz3oWKz1tXz4RgSx5f0EYahE,CHERISH LADIES SALON,False,NON_OPERATIONAL
ChIJ_xR0WfNtXz4Ron_J_QpbQMY,Hair Castle Gents Salon,False,MEN_OR_BARBER
ChIJHfufF_ltXz4RDwgo8lwy9NY,CrizStore,True,
ChIJ94hk7YZtXz4RtwYGOl1gbWA,Lush Afrique | Beauty & Hair Salon JVC - Dubai | Best African Braids in Dubai,True,
ChIJKSZ2LMoUvCsRuT5IWX22jUg,Hanna Bella Ladies Salon,True,
ChIJaQTlNX5DXz4RkYHwxjlkg0k,Dubai Makeup Artist - Sally Creates,True,
ChIJCdyIoHBtXz4RENN2xm5R0ig,Better Beauty Ladies Salon - AMSA building,True,
ChIJgTvXCHVpXz4RsHFJ7pdgRjA,RARE SCISSORS GENTS ((ALMQS ALMRN)) HAIRCUTTING & HAIR DRESSING SALON (BR),False,MEN_OR_BARBER
ChIJkfX0eqJtXz4RbJNfbBpYT4Q,MANE 101 Beauty Salon,False,NON_OPERATIONAL
ChIJnYEOS3JtXz4Rx0pj13cQ1nM,Nails.dubai_7,True,
ChIJC-Pexj5tXz4RI2NACJ7H3tc,NASAMAT WARD LADIES SALON,True,
ChIJdwihgKhtXz4R2AmlKG30nQc,Urban Glam JVC,True,
ChIJ07BKMMJtXz4Rh9v8DrzGzo8,TONETRENDZ,True,
ChIJudwJFgBtXz4RoxCshg605jk,Solèa Glow Studio,True,
ChIJmXmD0yhrXz4RZLjcBRXnJ6o,Just Pretty Ladies Salon,True,
ChIJ3R8VfyBrXz4RzQB2VOn8F8w,Reign Beauty Bar Al Barsha,True,
ChIJsR7_vcVrXz4RTyICn3u4qdE,Sama Al Sham Gents Salon,False,MEN_OR_BARBER
ChIJOw_2bhNrXz4R6El-vfiOYp8,Shades Salon,True,
ChIJd4XUcr1rXz4ROD6vqDR24sU,Sona Salon albrsha,True,
ChIJLdBZZVFrXz4RGgZi2AHs970,Sultan Al Olama Medical Barsha Mall مركز سلطان العلماء الطبى فرع البرشاء مول,False,MEDICAL
ChIJrfg1bsBrXz4RMvob-NsSAhA,TruCare Clinics( Derma & Dental Center),False,MEDICAL
ChIJuVtFGABrXz4RzzgtNI1g-_s,Asayel 1 MJL,True,
ChIJL0MGrCdrXz4RRhh6qPWCvYM,MONÉA - Best hair salon in Al Barsha,True,
ChIJxWdj6MNrXz4RbL2IH8EYfFo,Yana Grow my Hair,True,
ChIJ2YzUZ6JrXz4Rh65fqcWa-EE,Asayel Beauty Salon,True,
ChIJD4bp5lRrXz4RbSHxZ-kIxYM,Enana Ladies Beauty Salon,True,
ChIJWUFQYwBrXz4RmnH7ar63h4Q,Rerotti Hair and Beauty Head office,True,
ChIJFQzZEQRrXz4RITH4K2ow47c,Sahereh ladies salon,True,
ChIJD74yEd9rXz4RqgFzXY0lp_8,Momen Ladies Salon,True,
ChIJnVgaLwBrXz4RhpUHa5ytUHE,Folla,True,
ChIJr2VKFixrXz4RiQgP2XD3vw0,Blaura beauty salon,True,
ChIJwVS4G5NrXz4RKW68ddfWAVQ,SFēRA Salon Al Qasr,True,
ChIJRxWUdgBrXz4Rv7hVj9UWcXA,Tattoo shop,True,
ChIJrwHLMpBDXz4RG-p5G02RNLg,Mr & Mrs B Lounge llc,True,
ChIJi0XhEeFrXz4Rt4tw37GjwWk,Creation31 Beauty Salon,True,
ChIJD1ePLKdrXz4R4ff-YEShxvs,Angeltripp Hair,True,
ChIJ3WrG1h9rXz4ROiZbBCzfStk,La Sirene Gents Salon,False,MEN_OR_BARBER
ChIJGcXffoxrXz4RXktJR3_duiw,Mulan Beauty & Spa,True,
ChIJ5R597C1rXz4RtpJbDot86vs,Barber Club Dubai,False,MEN_OR_BARBER
ChIJP6910blrXz4RDBrB-jf74Zg,N.Bar Nail Spa & Salon The Mall,True,
ChIJ92Am1ehrXz4RgUF39TgTj3U,My London Skin Clinic - JBH,False,MEDICAL
ChIJo8ny8RRrXz4RfladSEE6NKk,Arabian Scissors Gents Salon | Barber Shop | Gents Salon,False,MEN_OR_BARBER
ChIJNZV-h0ppXz4RX1x_21do2ts,lange beauty salon,True,
ChIJn_9__4BCXz4R54cZ2psxlas,Med Art Clinic Day Surgery centre,False,MEDICAL
ChIJ0UwU9fBDXz4RWQDRp9kWZ3E,Bulgar Beauty Saloon,True,
ChIJQZ68RFBqXz4RI451BwBh-2o,French Beauty Centre,True,
ChIJn5lxalRqXz4RrBSUiHqpcyw,Carita Paris,True,
ChIJ_YpjhmJrXz4RD-SdWVqhWCA,Prive7 Dubai,True,
ChIJe2IGsiprXz4RTB17M9KfHa0,Wonderstouch Barbershop Dubai,False,MEN_OR_BARBER
ChIJD-ZMDiZrXz4RERm37uAZVY8,Skinwise Aesthetic Medical Center,False,MEDICAL
ChIJbVx-iq1rXz4R5wi7QFRwMCA,Miyoshi Korean Salon,True,
ChIJ8frSAhxrXz4R6slBEOwVlm4,Renew and Revive Polyclinic,False,MEDICAL
ChIJj646gTZqXz4RI_ddYJlCW4o,Lavie Clinic,False,MEDICAL
ChIJ4Xnkw0hqXz4R1SqQ8MaOB18,Biolite Clinic Dubai,False,MEDICAL
ChIJ-3B4vzBqXz4Rg6LchQ5guCo,Royal European Polyclinic Academy,False,MEDICAL
ChIJN6beLyZrXz4RyeVXHz4c7Ck,By H Beauty Ladies Salon,True,
ChIJYaIIwQlrXz4Rm4oC8dh6lNE,Northwest Clinic Day Surgical,False,MEDICAL
ChIJq2dgZC5vXz4RK-f6fsAmCxE,Mahla Beauty Salon,True,
ChIJJ8ZikqVvXz4R6fFsJbfT1So,Ruby Beauty Salon,True,
ChIJLSuNj9ZvXz4ROpiSp5yLWNc,VINCI Beauty Salon,True,
ChIJoU8JavpvXz4RKqvyA_gA57c,Hamzafied Beauty Lounge,True,
ChIJzx81zK9vXz4RHN3UOtKrKi4,Tress Ladies Salon LLC Albarsha,True,
ChIJq0UBBuhvXz4RTmeulwgAkCQ,eman alamiri beauty salon,True,
ChIJsyJhSj1vXz4R5OHAATzHaaY,Beautiful Layla Beauty Salon | صالون بيوتيفول ليلى للتجميل,True,
ChIJS0DRPnJrXz4RmHSjJBuZ4zk,Graffio gents salon,False,MEN_OR_BARBER
ChIJsbnsetdtXz4RVK4fXrjuQ4w,Rerotti Hair & Beauty Al barsha South,True,
ChIJofaksptvXz4RfQKofQNVBZk,Bella Blanca Lounge,True,
ChIJJwYcZC9vXz4RdKWHPProJoA,House of Colour UAE,True,
ChIJ08kRfwBvXz4R2b_qZJDN_Qo,Perle beauty center-Dubai branch,True,
ChIJo0XHQuVvXz4RX5Phn837MDY,AL SAADA HAIR DRESSING,True,
ChIJwa3ajVxvXz4Rr4mTEx30Uo4,nasmat ladies salon,True,
ChIJ9Xfji0xtXz4RNWtdqZZQSrg,HER PLACE,True,
ChIJz3Cp4-JvXz4Rkv-cgso0bIw,Pure Derma,False,MEDICAL
ChIJ3QP71hZrXz4RXM5GkYEBWyg,Secret Salon,False,NON_OPERATIONAL
ChIJK1hHUcRrXz4RXEJ4FE4pJN4,SARAS Beauty Lounge,True,
ChIJH9K-xPhDXz4RYbsv2kRPan0,Laser Clinic Dubai عيادة ليزر دبي,False,MEDICAL
ChIJBX6UmE9vXz4RV-ZDbFD2CH4,CHANEL Fragrance and Beauty,True,
ChIJ94qvnXdvXz4RSyovDe-z77Y,Ksenses World Ladies Salon,True,
ChIJldzzkhZvXz4RqP58EX3zYQ0,Flash Facial,True,
ChIJ9yBJjwhsXz4RdzOzU_uq7DQ,Mademoiselle House Of Beauty - Al Barsha 2,True,
ChIJl13_eyVpXz4RuyD2Mdz4dQ0,Nailed Boutique,True,
ChIJ_ytLU8hvXz4RZhKQkKfJiSk,Salon 971,True,
ChIJ-VZVpCRvXz4R9geUkFI53TA,BeautyBySania Salon - Arjan,True,
ChIJw1iiTq5vXz4RH589Srpw2PM,The Crib Barbershop,False,MEN_OR_BARBER
ChIJ51gyj4puXz4R4MBu-EV-Hqs,KARZ Beauty Salon,True,
ChIJ9yakSWFvXz4RynfBRZfw59E,Moments Beauty Lounge,True,
ChIJ5XVQ-NNvXz4RJYtneKU7Bro,Lushways Salon - Arjan,True,
ChIJfbQad5ZvXz4Rgd7eUD3x7BY,Royanacastle,True,
ChIJD7jeX01vXz4RVRMCBIiPawE,Gladys Beauty Saloon - Dubai Hills,True,
ChIJbev-qwNpXz4R92w3l3EeDN0,Vinca Rosea Ladies Spa - Dubai Hills,True,
ChIJtQKOYbRpXz4RznZAeKpPcXM,Mermaid Universe,False,NON_OPERATIONAL
ChIJ6yo1xAVDXz4RRB-E6eBv3Uk,Benefit Cosmetics Boutique BrowBar & Lounge,True,
ChIJEULr2U1vXz4REyipqD_3eAs,Benefit Cosmetics Brow Bar,True,
ChIJp9oLVyVvXz4R7ntevyJlsos,Feetness parking,True,
ChIJ-9qNpUxpXz4R8LBiFZRzURk,Quality Saloon,True,
ChIJzXwq-SRpXz4RRAryzWjuU3k,ZINDA BAAD gents saloon,False,MEN_OR_BARBER
ChIJvYtMcgBpXz4RderZ6nPPbws,Trim Time Salon Dubai,False,MEN_OR_BARBER
ChIJMefy9-ZpXz4Rdf6J6dW3Bwc,Kanz Al Madina Gent saloon,False,MEN_OR_BARBER
ChIJoxuCOwBpXz4RjwqSo_mAsR4,Superior Haircut saloon,True,
ChIJXyKr36AyQyUR2As0LQMPFtk,The Rose & Crown Lifestyle Consultants,True,
ChIJj6xLaulpXz4RAFnUVEYB6ZA,Norbert's Nail Studio,True,
ChIJu50AUABrXz4Re4FwtRMFVuA,Glam and grace beauty salon,True,
ChIJ3Tw7bGVpXz4R0xKhpczUupM,CUTE & AMAZE GENTS SALON,False,MEN_OR_BARBER
ChIJj95Qj1VrXz4RO7TXi8TL814,Kimia Salon Dubai | Hair color | Balayage | Hair extensions | Nails,True,
ChIJ8y63aQBpXz4RR0M2JKNuISQ,Saloon,True,
ChIJM04ifgBpXz4RPz61qunOiB4,SkyMaid Accommodation,True,
ChIJUeiUt95tXz4Rem3ynVPA2CM,Nailsbyzinovic,True,
ChIJHxm_PJ9rXz4RfI7IB5-aA6A,Elite Luxurious Retreat Men's Salon,False,MEN_OR_BARBER
ChIJB3ibexBpXz4RWUiiiIhfd3E,Furless Permanent Al Quoz,True,
ChIJBd4LQ89rXz4RUdygT-QwBCA,Plaza Clinics - Jumeirah Dubai,False,MEDICAL
ChIJ8-2cniRqXz4RxP4N5tsMRIs,Fadia elmendelek,True,
ChIJGQHuH9tpXz4RCdhOYe4zaVQ,Juice Salon Dubai Hills,True,
ChIJ1zfVLCBDXz4ReSdaUI-nXZw,M3 BARBERSHOP,False,MEN_OR_BARBER
ChIJIfYqcwFpXz4RRia92jLAvoU,Desi Gents Salon,False,MEN_OR_BARBER
ChIJF6qiTdZpXz4RC91u2RSbWo4,"Mr Sam Ladies and Kids Salon - Alkhail Gate, Alquoz",False,KIDS_SALON
ChIJLdVX6hxpXz4RAq9BvnfdCOc,Fatima Makeup Artist,True,
ChIJx37kAxVpXz4RRzPnhd7HjXU,Quality Gents Saloon,False,MEN_OR_BARBER
ChIJb3hmvhhpXz4RgFy4CfzNLoE,Chic By 24Hairdxb,True,
ChIJWVOdSRVpXz4RuVCIucyY-as,QUALITY HAIR DRESSING SALOON (BR),True,
ChIJNyDuH3VpXz4RzBl3M_1dpdI,Patel beauty salon,True,
ChIJ3QO-LQBpXz4R53GIeevo0cM,Style and Trimmers Gents Salon LLC,False,MEN_OR_BARBER
ChIJ_zQLXDhpXz4RF7AlM7LVg8Y,Kahramana beauty center,True,
ChIJ5T7zUJtpXz4RKjmYJalkRLE,Oro Rosa Ladies Beauty Salon,True,
ChIJ06d9E-BpXz4R1NMNghcBTMs,Afro Glow Beauty Salon,True,
ChIJMbEyjAxpXz4REHnzrDi162k,Top To Toe Beauty Center Al Khail Gate,True,
ChIJzckmtpRpXz4Ryjt_12Z3QsA,Star Annabel Beauty Salon - Afro Dubai,True,
ChIJccJ83etpXz4R2crhhTWvWUM,Sri Lankan Saloon,True,
ChIJJTOjShRpXz4Rz89x3PV_ClA,Lavender Park Salon,True,
ChIJ01kQZkVpXz4RuWinByM2B94,Miss saba ladies salon,True,
ChIJDQXcqHxpXz4Ra9pyAJDPdmg,Perfect Look Ladies Salon,True,
ChIJMfsniUf1mCARZV0ym7fjIfs,"Plush Beauty Salon, Al Quoz",True,
ChIJZ4XnE6BpXz4RqBPsaJvJLY0,Falcon Construction Building Contracting Co LLC,True,
ChIJhZaB2DZpXz4RjzJWVsjPaUs,Chic and Shine Beauty Salon LLC,True,
ChIJg-5VBQBpXz4RlWgmAoyu3Uo,BUFF BEAUTY LOUNGE,True,
ChIJKZkhvGZpXz4RAh6GUh-RtmQ,Haircut,True,
ChIJwYZ89LNnXz4Rlvzjwz3Xpps,Fathi Gents Saloon Br,False,MEN_OR_BARBER
ChIJkZCLv5hpXz4RVd9_Qxccbd4,Sowalef Saloon (Br),True,
ChIJ4wscyqJtXz4Ru3HZPHSE77I,"Chaps and Co - Reform, The Lakes",False,MEN_OR_BARBER
ChIJtzgXBn1rXz4Rl_Rjud2Yvno,Caractere Gents Salon | Barber Shop - Panorama Green,False,MEN_OR_BARBER
ChIJ5xLrHoFrXz4RNGIbGIJ5z1o,Classic Vibes Gents Salon,False,MEN_OR_BARBER
ChIJVVVA7JhsXz4RpDbMLQunIKU,Hair By Marquee - The Lakes Club,True,
ChIJy6KMmXdrXz4RJXMjTMdLBgk,Robert Alexander Salon,True,
ChIJU3XoVANrXz4RU30Ih_o90Q0,Sasalon Dubai,True,
ChIJyTrWHnprXz4Rto8FGnV5ZPY,Bellissima Ladies Salon - Tecom (Barsha Heights),True,
ChIJkUyZtuxrXz4RWmh1jznT4GI,Feel Pink - Home Service Beauty Salon,True,
ChIJp06e4sJrXz4RjFEpJxhU-Jw,Mimosa Beauty Lounge Tecom Barsha Heights - Main Branch,True,
ChIJX-kVft1rXz4R-LMzUkNlzpo,Unik Hair Studio,True,
ChIJo3q5flMTXz4RlPYpV6U5_Bs,Gabis Hair Couture - Beauty Salon | Hair Extension | Nails Salon,True,
ChIJJzfDPXdrXz4RoTfdhC626W4,Posh Nails 🌸,True,
ChIJ-yd8knprXz4RWgqborDDIfE,Royal nails salon,True,
ChIJVVWVQHdrXz4RPyGhBUN7i8g,Sweet Lily Beauty Salon,True,
ChIJqdhUX1VtXz4REiskeYFJoSI,Lucky’s Signature Gents Salon,False,MEN_OR_BARBER
ChIJez-OdAxtXz4RNnYFb9zTq3I,Elliah Gents Salon & Barbershop - صالون إيليا للرجال JVC,False,MEN_OR_BARBER
ChIJo5ZxTIFtXz4RZHk_Yd81tJA,Black Mustache District Gents Salon,False,MEN_OR_BARBER
ChIJsyg7CnZsXz4Rk-Yffv8WZoQ,Al Sayah Saloon,True,
ChIJryHfZABtXz4R5yObGdb4I2c,Al barsha 3 street no 32 b,True,
ChIJB-vyU6ZtXz4Rv2cNskoZIJE,BOYKA Gents Salon - Barbershop In JVC,False,MEN_OR_BARBER
ChIJJ7Oi_httXz4R2sjbJujkR1c,Al qasas gents saloon,False,MEN_OR_BARBER
ChIJ3dMkZ51rXz4RbblnFNSf_GM,Blush N Curls Ladies Salon & Spa - Al Barsha - Best Beauty Salon in Barsha - Dubai,True,
ChIJIyKLAphrXz4RHEgl6t35TUU,Billionaire Gents Salon صالون بليونيرالرجالي,False,MEN_OR_BARBER
ChIJLRpXYfprXz4RzAMvLGro7sI,Beauty By Bella Salon,True,
ChIJEScKmOxrXz4RDITez8dct6A,Xpress Gent's Salon Best Salon in Al Barsha,False,MEN_OR_BARBER
ChIJ0U_cz5NrXz4R8AYMiLVahkA,Antiochia Turkish Gents Salon (Al Barsha Branch),False,MEN_OR_BARBER
ChIJQ-5ln3hrXz4RdSF8Zafve2Y,JIMMY’S Barber Shop,False,MEN_OR_BARBER
ChIJQz1TRFZrXz4RYTLpFzZp9hk,Al Najem Allamie Gents Salon,False,MEN_OR_BARBER
ChIJUUsbp3trXz4RRm3wbvh-OhM,Amour Gents Center Top-Rated Salon in Al Barsha,False,MEN_OR_BARBER
ChIJAzTjuIJrXz4RwXvwYUoD5-g,BLACK OAK GENTS SALON,False,MEN_OR_BARBER
ChIJdTfRmEFrXz4RYoHD5ice4Io,Lashes Mona Dubai | lamination | Eyelash Secret Ladies | Secret Home Service | Secret Eyelash | Lash | lash extensions,True,
ChIJ9bJ680NrXz4Rj_yWJ0q_eQk,Diamond Beauty Womens Salon LLC,True,
ChIJa6ckRZNrXz4RAJsIt1yntE8,Soul Senses Salon - Al Barsha,False,NON_OPERATIONAL
ChIJP4W79LBrXz4R3gNg8oK1oKk,Mondo capelli,True,
ChIJfz5zfOJrXz4RSCWkPu992OE,New ronak al madina gents salon est branch,False,MEN_OR_BARBER
ChIJgadI4RtrXz4R8BEcIUEHX9E,Limoz Logli Dubai,True,
ChIJKx3h-MlrXz4RTRrp-qHMogo,Royal Ruby Salon - Umm Al Sheif Dubai,False,MEN_OR_BARBER
ChIJO80Gb0pqXz4RfoYKXOdYOCE,Enigma Ladies Salon,True,
ChIJJVEHqvFrXz4Rh1hS5CYoakg,The Hair Tribe Salon,True,
ChIJY6uQjNpcXz4R9pJDKgGswWU,Seve & Co Beauty Lounge,True,
ChIJ11bBm75rXz4RkWtFZTgoTNY,NStyle Beauty Lounge,True,
ChIJjT3iAlhrXz4Ry9S3ncvqGro,MK - Best Barbershop in Dubai,False,MEN_OR_BARBER
ChIJo1Ydk0BqXz4R8slljwdDzrs,Hair By Marquee - Jumeirah Beach Road,True,
ChIJnan37ahrXz4Ra7CCeKlQXjw,HMT Gents Salon & Spa,False,MEN_OR_BARBER
ChIJjQuCFQBrXz4R6mMaK9O91E4,Eleven11 Beauty Salon - Al Manara,True,
ChIJm959yKduXz4RpyB-kzTNlLY,For You Gents Salon,False,MEN_OR_BARBER
ChIJMU_oXmBvXz4RdNaqe3MdeXY,IAZ hair salon,True,
ChIJXfz0UABvXz4RSoTElgOwhBc,صالون حلاقة رجالي 4U,False,MEN_OR_BARBER
ChIJeaFHDGtvXz4RHt3o4-KHdEM,BILLY CUTS BARBERSHOP LLC | Gents Salon- Arjan,False,MEN_OR_BARBER
ChIJYeLHIKxDXz4Rb1a_NVBlntY,SAMMY GREEN NATURAL BEAUTY,True,
ChIJ3wSfBrNuXz4RRtM5UdZlDi8,Executive Grooming For men,False,MEN_OR_BARBER
ChIJSbTVIT5vXz4R_IPGdpSzPr0,Al nisr mobile shop,True,
ChIJnfNhhAhsXz4Ri7u_uOPuDZE,Samayel Saloon,True,
ChIJ0VST3bNuXz4Rwk5BDnjbl0s,Zaki Gents Salon,False,MEN_OR_BARBER
