official_store_id,branch_name,google_place_id,sample_position,review_rating,review_text,original_review_text,publish_time,relative_publish_time,author_name,review_url,source,retrieved_at
50,Al Jada,ChIJYcoAMNNfXz4RhygkXYRIdZk,5,1,"I stopped going to this salon several months ago after a painful manicure and pedicure experience where I was injured and resulted in a serious infection. I contacted customer service at the time, but apart from an apology, nothing seemed to change.

I recently decided to give Badasing in Aljada a second chance, but unfortunately I had the exact same technician and the same experience. I booked a simple, regular manicure, yet during the entire appointment she kept trying to upsell me to other services such as gel and Russian manicure, as well as hand oils and creams. Being asked once is understandable, but repeatedly pushing additional services and products throughout the appointment was overwhelming and very frustrating. If I wanted a different service, I would have booked it. If I wanted to buy products, I would have asked for them.

On top of that, she cut my cuticles so aggressively that every single finger was hurt, and several of them started bleeding. I repeatedly told her that it was painful, but she continued in the same way and insisted that my skin was “just sensitive.” A professional manicure should never leave a client with bleeding fingers and unnecessary pain that could easily lead to an infection!

What is most disappointing is that this is the second time this has happened, despite my previous complaint. I gave this salon another chance because I expected they would improve, but unfortunately nothing seems to have changed. I cannot recommend this salon based on my experience, especially to anyone who values proper nail care, professionalism, and respect for the client’s comfort.","I stopped going to this salon several months ago after a painful manicure and pedicure experience where I was injured and resulted in a serious infection. I contacted customer service at the time, but apart from an apology, nothing seemed to change.

I recently decided to give Badasing in Aljada a second chance, but unfortunately I had the exact same technician and the same experience. I booked a simple, regular manicure, yet during the entire appointment she kept trying to upsell me to other services such as gel and Russian manicure, as well as hand oils and creams. Being asked once is understandable, but repeatedly pushing additional services and products throughout the appointment was overwhelming and very frustrating. If I wanted a different service, I would have booked it. If I wanted to buy products, I would have asked for them.

On top of that, she cut my cuticles so aggressively that every single finger was hurt, and several of them started bleeding. I repeatedly told her that it was painful, but she continued in the same way and insisted that my skin was “just sensitive.” A professional manicure should never leave a client with bleeding fingers and unnecessary pain that could easily lead to an infection!

What is most disappointing is that this is the second time this has happened, despite my previous complaint. I gave this salon another chance because I expected they would improve, but unfortunately nothing seems to have changed. I cannot recommend this salon based on my experience, especially to anyone who values proper nail care, professionalism, and respect for the client’s comfort.",2026-06-10T14:33:56.935594570Z,2 months ago,Maryam Alteneiji,https://www.google.com/maps/reviews/data=!4m6!14m5!1m4!2m3!1sCi9DQUlRQUNvZENodHljRjlvT25KQ05WcHZkRXREZGtGV1lrVmtkRzlaTUZvNVdHYxAB!2m1!1s0x3e5f5fd33000ca61:0x997548845d242887,Google Places API (New); API returns up to 5 review samples,2026-09-02T15:15:30+00:00
45,Al Maqta,ChIJIcgTO9ZDXj4RbWXJ_yrpjuM,1,5,"Amazing experience ❤️

Loriene did my haircut, and she was very fast and understood exactly what I wanted. I really loved the result!

Angela & Januta did my manicure and pedicure, and they were both so kind and professional. Their work was excellent.

Thank you all so much ❤️","Amazing experience ❤️

Loriene did my haircut, and she was very fast and understood exactly what I wanted. I really loved the result!

Angela & Januta did my manicure and pedicure, and they were both so kind and professional. Their work was excellent.

Thank you all so much ❤️",2026-05-25T15:59:43.475177736Z,3 months ago,jawaher aljneibi,https://www.google.com/maps/reviews/data=!4m6!14m5!1m4!2m3!1sCi9DQUlRQUNvZENodHljRjlvT2pSaE5VWnhaM28yUVROeVRYZHdWRlkxYkhoWVYzYxAB!2m1!1s0x3e5e43d63b13c821:0xe38ee92affc9656d,Google Places API (New); API returns up to 5 review samples,2026-09-02T15:15:30+00:00
45,Al Maqta,ChIJIcgTO9ZDXj4RbWXJ_yrpjuM,2,5,"I had a great experience today in the salon , I got my perfect lashes done by Rosalina , my eyebrows by Januka , My mani by Da Tao , the pedi was by Januka too.

My awesome hair treatment and blow-dry were done my Sarita , she really knows how to do the hair ( especially curly hair).

Finally , never forget the massage that was done by Mayel, I felt relaxed 😍","I had a great experience today in the salon , I got my perfect lashes done by Rosalina , my eyebrows by Januka , My mani by Da Tao , the pedi was by Januka too.

My awesome hair treatment and blow-dry were done my Sarita , she really knows how to do the hair ( especially curly hair).

Finally , never forget the massage that was done by Mayel, I felt relaxed 😍",2026-07-09T18:11:26.548784816Z,a month ago,Nouf Aldhaheri,https://www.google.com/maps/reviews/data=!4m6!14m5!1m4!2m3!1sCi9DQUlRQUNvZENodHljRjlvT2twb1lsSmpZWE5JVDNOWGVWRnplbEp1Wm1GUVNWRRAB!2m1!1s0x3e5e43d63b13c821:0xe38ee92affc9656d,Google Places API (New); API returns up to 5 review samples,2026-09-02T15:15:30+00:00
45,Al Maqta,ChIJIcgTO9ZDXj4RbWXJ_yrpjuM,3,5,"I had the best experience with my hair stylist Sumud. She really took care of my hair and gave me a treatment that felt tailored exactly to what I needed. My hair and scalp feel so refreshed, and I truly appreciated the care she puts into her work. You can tell she works with her heart. I’m so grateful to have found someone who genuinely knows what she’s doing. Thank you Sumud for such a beautiful experience, I can’t wait to come back again 🤍","I had the best experience with my hair stylist Sumud. She really took care of my hair and gave me a treatment that felt tailored exactly to what I needed. My hair and scalp feel so refreshed, and I truly appreciated the care she puts into her work. You can tell she works with her heart. I’m so grateful to have found someone who genuinely knows what she’s doing. Thank you Sumud for such a beautiful experience, I can’t wait to come back again 🤍",2026-04-16T18:09:12.919631569Z,4 months ago,shurooq karam,https://www.google.com/maps/reviews/data=!4m6!14m5!1m4!2m3!1sCi9DQUlRQUNvZENodHljRjlvT2xaQ1h6QlRYelowTFhCWVFVNHlVMU5uVVhCemVVRRAB!2m1!1s0x3e5e43d63b13c821:0xe38ee92affc9656d,Google Places API (New); API returns up to 5 review samples,2026-09-02T15:15:30+00:00
45,Al Maqta,ChIJIcgTO9ZDXj4RbWXJ_yrpjuM,4,5,"I went with my friend for mani pedi appointment today. Rojean, Timberly and Roselyn and another lady were our technicians. We enjoyed the service and it was as expected. The staff were professional and the lady at the cashier was very helpful, she kept my phone on charging. Overall the service was excellent.","I went with my friend for mani pedi appointment today. Rojean, Timberly and Roselyn and another lady were our technicians. We enjoyed the service and it was as expected. The staff were professional and the lady at the cashier was very helpful, she kept my phone on charging. Overall the service was excellent.",2026-04-29T16:37:53.268828907Z,4 months ago,U*****b Az,https://www.google.com/maps/reviews/data=!4m6!14m5!1m4!2m3!1sCi9DQUlRQUNvZENodHljRjlvT2xsWE1IVXRNRjl4ZGpoWVFVaDJabFJoZGtaUVMwRRAB!2m1!1s0x3e5e43d63b13c821:0xe38ee92affc9656d,Google Places API (New); API returns up to 5 review samples,2026-09-02T15:15:30+00:00
45,Al Maqta,ChIJIcgTO9ZDXj4RbWXJ_yrpjuM,5,5,"Honestly, one of the best bedashing branches in terms of professionalism, service, and overall positive energy.

First, I would like to thank Sehrish from the Grooming department for her excellent attitude, precision, and attention to detail. Her work is extremely neat, and her commitment to the highest hygiene standards is very clear. You truly feel you’re in safe and professional hands.

Second, a big thank you to Mayriz from the reception team (I hope I spelled the name correctly). I arrived late, and she had every right to cancel my appointment due to another client waiting. However, with her professionalism, kindness, and positive attitude, she managed to accommodate both of us and find a solution that satisfied everyone. I didn’t lose my appointment, and the other client was also happy. Her constant smile and lovely manners made the whole experience even better 🤍

Last but not least, I would like to thank Rojean and Kidest from the nail department for doing an amazing job. My nails turned out beautifully, with deep and thorough cleaning and great attention to detail. They were extremely careful with hygiene standards, and their positive energy made the time pass so quickly and pleasantly.

In short: Al Maqtaa branch is outstanding — highly recommended without hesitation. 🌟","Honestly, one of the best bedashing branches in terms of professionalism, service, and overall positive energy.

First, I would like to thank Sehrish from the Grooming department for her excellent attitude, precision, and attention to detail. Her work is extremely neat, and her commitment to the highest hygiene standards is very clear. You truly feel you’re in safe and professional hands.

Second, a big thank you to Mayriz from the reception team (I hope I spelled the name correctly). I arrived late, and she had every right to cancel my appointment due to another client waiting. However, with her professionalism, kindness, and positive attitude, she managed to accommodate both of us and find a solution that satisfied everyone. I didn’t lose my appointment, and the other client was also happy. Her constant smile and lovely manners made the whole experience even better 🤍

Last but not least, I would like to thank Rojean and Kidest from the nail department for doing an amazing job. My nails turned out beautifully, with deep and thorough cleaning and great attention to detail. They were extremely careful with hygiene standards, and their positive energy made the time pass so quickly and pleasantly.

In short: Al Maqtaa branch is outstanding — highly recommended without hesitation. 🌟",2025-12-26T08:21:31.854104574Z,8 months ago,H.H,https://www.google.com/maps/reviews/data=!4m6!14m5!1m4!2m3!1sCi9DQUlRQUNvZENodHljRjlvT2tkdlEwUm5kRVpXUlVJMFJIRkRWR2N4WkVFd2RrRRAB!2m1!1s0x3e5e43d63b13c821:0xe38ee92affc9656d,Google Places API (New); API returns up to 5 review samples,2026-09-02T15:15:30+00:00
51,Al Taif Mall,ChIJ0ePl4Sz59D4RPDea70PHVSs,1,5,"I had a wonderful experience at Bedashing Beauty Lounge! The service was excellent from start to finish, and everyone was so welcoming and professional. A special thank you to Pamila and Luzviminda for their amazing care and attention to detail. They made me feel comfortable, listened to exactly what I wanted, and did a fantastic job. I’m really happy with the results and will definitely be coming back. Highly recommend Bedashing Beauty Lounge to anyone looking for outstanding service!","I had a wonderful experience at Bedashing Beauty Lounge! The service was excellent from start to finish, and everyone was so welcoming and professional. A special thank you to Pamila and Luzviminda for their amazing care and attention to detail. They made me feel comfortable, listened to exactly what I wanted, and did a fantastic job. I’m really happy with the results and will definitely be coming back. Highly recommend Bedashing Beauty Lounge to anyone looking for outstanding service!",2026-06-27T21:11:01.368826577Z,2 months ago,Margot Romano,https://www.google.com/maps/reviews/data=!4m6!14m5!1m4!2m3!1sCi9DQUlRQUNvZENodHljRjlvT21ZMFdWZGhVR1ZuU1ZOS1pWWlFaM2RETjBWaGQxRRAB!2m1!1s0x3ef4f92ce1e5e3d1:0x2b55c743ef9a373c,Google Places API (New); API returns up to 5 review samples,2026-09-02T15:15:30+00:00
51,Al Taif Mall,ChIJ0ePl4Sz59D4RPDea70PHVSs,2,5,"Thank you, Bedashing Beauty Lounge at Fujairah branch for another amazing experience! My lashes and nails turned out beautifully. The staff were welcoming, kind skilled, professional, and paid great attention to detail. I truly appreciate the excellent service and highly recommend this salon! ✨💕","Thank you, Bedashing Beauty Lounge at Fujairah branch for another amazing experience! My lashes and nails turned out beautifully. The staff were welcoming, kind skilled, professional, and paid great attention to detail. I truly appreciate the excellent service and highly recommend this salon! ✨💕",2026-07-17T11:11:33.067513815Z,a month ago,Rosie Lavadia,https://www.google.com/maps/reviews/data=!4m6!14m5!1m4!2m3!1sCi9DQUlRQUNvZENodHljRjlvT2s1c1MwUkdWeTE0WDJ4a2EwSTRka05tUVZaWU5uYxAB!2m1!1s0x3ef4f92ce1e5e3d1:0x2b55c743ef9a373c,Google Places API (New); API returns up to 5 review samples,2026-09-02T15:15:30+00:00
51,Al Taif Mall,ChIJ0ePl4Sz59D4RPDea70PHVSs,3,5,I am happy with the service I've received from them. Staffs were all kind and humble. They all accommodate me and my friend wonderfully. Special thanks to Ma'am Lanie for doing my excellent gorgeous eyelashes and ma'am vicjy for assisting and accommodating us. Must worth to visit. Fujairah al taif mall,I am happy with the service I've received from them. Staffs were all kind and humble. They all accommodate me and my friend wonderfully. Special thanks to Ma'am Lanie for doing my excellent gorgeous eyelashes and ma'am vicjy for assisting and accommodating us. Must worth to visit. Fujairah al taif mall,2026-07-12T16:42:50.515196804Z,a month ago,Julie Ann Macatigbac,https://www.google.com/maps/reviews/data=!4m6!14m5!1m4!2m3!1sCi9DQUlRQUNvZENodHljRjlvT25kd1FWVmxkVkZFVFhwNlduaFFNREJOVkV0VmVIYxAB!2m1!1s0x3ef4f92ce1e5e3d1:0x2b55c743ef9a373c,Google Places API (New); API returns up to 5 review samples,2026-09-02T15:15:30+00:00
51,Al Taif Mall,ChIJ0ePl4Sz59D4RPDea70PHVSs,4,1,"I’m very disappointed with my experience at this branch. I regularly visit the Abu Dhabi branch and have never faced these issues there. Unfortunately, this branch shows very little respect for customers’ time and seems more focused on taking as many bookings as possible rather than providing quality service. The level of service is noticeably different from the other branches and lacks professionalism. The overall experience was disorganized and far below the standard I would expect from this brand. I hope management takes this feedback seriously and works on improving the customer experience at this location.","I’m very disappointed with my experience at this branch. I regularly visit the Abu Dhabi branch and have never faced these issues there. Unfortunately, this branch shows very little respect for customers’ time and seems more focused on taking as many bookings as possible rather than providing quality service. The level of service is noticeably different from the other branches and lacks professionalism. The overall experience was disorganized and far below the standard I would expect from this brand. I hope management takes this feedback seriously and works on improving the customer experience at this location.",2026-05-26T09:35:34.843175451Z,3 months ago,M K,https://www.google.com/maps/reviews/data=!4m6!14m5!1m4!2m3!1sCi9DQUlRQUNvZENodHljRjlvT25aalVVTlZRMmxCU2s5cFJsRkxORmxXVjB4dU0xRRAB!2m1!1s0x3ef4f92ce1e5e3d1:0x2b55c743ef9a373c,Google Places API (New); API returns up to 5 review samples,2026-09-02T15:15:30+00:00
51,Al Taif Mall,ChIJ0ePl4Sz59D4RPDea70PHVSs,5,1,"They are not punctual at all. I waited for half an hour before they even started, which is unacceptable. This is not a professional salon—especially when I arrived exactly on time for my appointment.
Also, the staff is very limited, which is surprising considering it’s Eid and their prices are higher compared to other salons. On top of that, the staff seem uninterested in their customers. After finishing my nails, no one checked on me—not a single staff member came to see if my nails were dry or if I needed anything.
The receptionist was also inattentive. I sat there for half an hour and no one approached me or acknowledged me. Eventually, I had to get up myself and speak to them.
Overall, a very disappointing experience.","They are not punctual at all. I waited for half an hour before they even started, which is unacceptable. This is not a professional salon—especially when I arrived exactly on time for my appointment.
Also, the staff is very limited, which is surprising considering it’s Eid and their prices are higher compared to other salons. On top of that, the staff seem uninterested in their customers. After finishing my nails, no one checked on me—not a single staff member came to see if my nails were dry or if I needed anything.
The receptionist was also inattentive. I sat there for half an hour and no one approached me or acknowledged me. Eventually, I had to get up myself and speak to them.
Overall, a very disappointing experience.",2026-03-19T19:19:39.522246378Z,5 months ago,Shamma Aljassim,https://www.google.com/maps/reviews/data=!4m6!14m5!1m4!2m3!1sCi9DQUlRQUNvZENodHljRjlvT2tabk5IUm5ZVkprZFhkRlZHUmFaR2t4YzA5T1duYxAB!2m1!1s0x3ef4f92ce1e5e3d1:0x2b55c743ef9a373c,Google Places API (New); API returns up to 5 review samples,2026-09-02T15:15:30+00:00
36,Baniyas,ChIJ5ch6Hag3Xj4RlU_4s1p7o8s,1,5,"Lilibeth always amaze me with her hair technique and always make me feel fresh with the new styles
Thank you Lili thank you Bedashing Baniyas team ❤️ and thank you for the amazing supervisor and receptionist","Lilibeth always amaze me with her hair technique and always make me feel fresh with the new styles
Thank you Lili thank you Bedashing Baniyas team ❤️ and thank you for the amazing supervisor and receptionist",2026-07-20T12:31:54.938255166Z,a month ago,A.M. A.M,https://www.google.com/maps/reviews/data=!4m6!14m5!1m4!2m3!1sCi9DQUlRQUNvZENodHljRjlvT2tWVFNsZEhUa0pxWW1wRVoycGFaamxHYTFCd09XYxAB!2m1!1s0x3e5e37a81d7ac8e5:0xcba37b5ab3f84f95,Google Places API (New); API returns up to 5 review samples,2026-09-02T15:15:30+00:00
36,Baniyas,ChIJ5ch6Hag3Xj4RlU_4s1p7o8s,2,5,"i did my nails with angle. she’s really good at french nails. i really loved them. the service was 10/10, and my manicure is so clean!","i did my nails with angle. she’s really good at french nails. i really loved them. the service was 10/10, and my manicure is so clean!",2026-07-16T14:43:07.232915405Z,a month ago,Osha Alshamsi,https://www.google.com/maps/reviews/data=!4m6!14m5!1m4!2m3!1sCi9DQUlRQUNvZENodHljRjlvT2tSc1kyVjBTVTF2WTFoR1RWUTRjQzFTYzI5aE5XYxAB!2m1!1s0x3e5e37a81d7ac8e5:0xcba37b5ab3f84f95,Google Places API (New); API returns up to 5 review samples,2026-09-02T15:15:30+00:00
36,Baniyas,ChIJ5ch6Hag3Xj4RlU_4s1p7o8s,3,2,"Unfortunately, I was very disappointed with the nail service this time. I got my nails done, and one nail fell off the very next day. I went back to have it fixed, but the following day another nail broke. In the end, I had to go to another salon to fix and remove all of them. I honestly expected much better quality and durability from the service.","Unfortunately, I was very disappointed with the nail service this time. I got my nails done, and one nail fell off the very next day. I went back to have it fixed, but the following day another nail broke. In the end, I had to go to another salon to fix and remove all of them. I honestly expected much better quality and durability from the service.",2026-05-28T16:56:33.470538311Z,3 months ago,Mariam Alzaabi,https://www.google.com/maps/reviews/data=!4m6!14m5!1m4!2m3!1sCi9DQUlRQUNvZENodHljRjlvT2pCM01HRldXR3RLWVZCTE5FWmhNWE10U0ZSbFluYxAB!2m1!1s0x3e5e37a81d7ac8e5:0xcba37b5ab3f84f95,Google Places API (New); API returns up to 5 review samples,2026-09-02T15:15:30+00:00
36,Baniyas,ChIJ5ch6Hag3Xj4RlU_4s1p7o8s,4,1,"my hair experience was extremely disappointing  especially on Eid morning.

I asked for a very simple hairstyle: soft wavy hair. Instead, my hair was burned twice because of improper heat styling, and it ended up looking damaged and over-processed rather than styled.

When I said I didn’t want to pay for a service that ruined my hair, I was told to “wash your hair and leave” even though I was already late i spent over an hour at the saloon!!!.

What upset me most was that the focus became making sure I paid before leaving, rather than caring about the condition of my hair. I literally walked with missy hair on  Eid.

Very upsetting and unprofessional experience. I would never expect this level of treatment or carelessness, especially on such an important day and such well known saloon !!!","my hair experience was extremely disappointing  especially on Eid morning.

I asked for a very simple hairstyle: soft wavy hair. Instead, my hair was burned twice because of improper heat styling, and it ended up looking damaged and over-processed rather than styled.

When I said I didn’t want to pay for a service that ruined my hair, I was told to “wash your hair and leave” even though I was already late i spent over an hour at the saloon!!!.

What upset me most was that the focus became making sure I paid before leaving, rather than caring about the condition of my hair. I literally walked with missy hair on  Eid.

Very upsetting and unprofessional experience. I would never expect this level of treatment or carelessness, especially on such an important day and such well known saloon !!!",2026-05-27T12:19:34.360585831Z,3 months ago,Mahra Salem,https://www.google.com/maps/reviews/data=!4m6!14m5!1m4!2m3!1sCi9DQUlRQUNvZENodHljRjlvT25CU1JHczRhbVp3T1RkMlRrTXlia1pEZVZCdU5VRRAB!2m1!1s0x3e5e37a81d7ac8e5:0xcba37b5ab3f84f95,Google Places API (New); API returns up to 5 review samples,2026-09-02T15:15:30+00:00
36,Baniyas,ChIJ5ch6Hag3Xj4RlU_4s1p7o8s,5,5,"Lily is amazing, I did my hair with her. She’s great in hair cut, I used to do my hair with her long time ago. i am glade I passed by, I was reminded of how great hair can look ! Latterly the best hair stylist","Lily is amazing, I did my hair with her. She’s great in hair cut, I used to do my hair with her long time ago. i am glade I passed by, I was reminded of how great hair can look ! Latterly the best hair stylist",2026-05-07T09:26:17.428101137Z,3 months ago,shaima S,https://www.google.com/maps/reviews/data=!4m6!14m5!1m4!2m3!1sCi9DQUlRQUNvZENodHljRjlvT2pKSWNVeFNkRGRUV25OVFdWOTJRelU0U21kdFRrRRAB!2m1!1s0x3e5e37a81d7ac8e5:0xcba37b5ab3f84f95,Google Places API (New); API returns up to 5 review samples,2026-09-02T15:15:30+00:00
28,City Walk,ChIJgarf82RCXz4Rk5W7_Oh9ZCM,1,5,"My girl friend had a great experience at Be Dashing Beauty Lounge City Walk!

She loved her haircut so much and as per her Special thanks to Janice for her professionalism, attention to detail, and friendly service. Highly recommended, and she’ll ll definitely be back! 😊✂️✨","My girl friend had a great experience at Be Dashing Beauty Lounge City Walk!

She loved her haircut so much and as per her Special thanks to Janice for her professionalism, attention to detail, and friendly service. Highly recommended, and she’ll ll definitely be back! 😊✂️✨",2026-06-09T09:39:16.409714996Z,2 months ago,Ron Alfred Caraig,https://www.google.com/maps/reviews/data=!4m6!14m5!1m4!2m3!1sCi9DQUlRQUNvZENodHljRjlvT25RM05sUnZNVk5YZVZCTmVXaERRbk0xUmt4Q01sRRAB!2m1!1s0x3e5f4264f3dfaa81:0x23647de8fcbb9593,Google Places API (New); API returns up to 5 review samples,2026-09-02T15:15:30+00:00
28,City Walk,ChIJgarf82RCXz4Rk5W7_Oh9ZCM,2,5,"Where do I even begin? ✨

Bedashing City Walk has become one of my favorite salon destinations, and every visit has been a wonderful experience. Honestly, each time I go, the experience is just as good as the last.

From the moment you walk in, you’re welcomed by friendly, respectful, smiling and professional office girls and receptionists who always make you feel comfortable.

My go-to services are the Glow Bar facial, hands and feet services and treatments, hand and foot care starting from Orlyn, Maricirs, Cristabelle & others, massage and hair services. I’ve always been happy with the quality, attention to detail, and overall experience. Adding the new lady came from AbuDhabi (Carla).

One of the things I love most about this branch is the atmosphere comparing to other branches—it’s quiet, peaceful, and relaxing, making it the perfect place to unwind and enjoy a little self-care.

I highly recommend the Bedashing City Walk branch to anyone looking for excellent service, a welcoming team, everything, and a consistently enjoyable salon experience. Looking forward to many more visits! 💖","Where do I even begin? ✨

Bedashing City Walk has become one of my favorite salon destinations, and every visit has been a wonderful experience. Honestly, each time I go, the experience is just as good as the last.

From the moment you walk in, you’re welcomed by friendly, respectful, smiling and professional office girls and receptionists who always make you feel comfortable.

My go-to services are the Glow Bar facial, hands and feet services and treatments, hand and foot care starting from Orlyn, Maricirs, Cristabelle & others, massage and hair services. I’ve always been happy with the quality, attention to detail, and overall experience. Adding the new lady came from AbuDhabi (Carla).

One of the things I love most about this branch is the atmosphere comparing to other branches—it’s quiet, peaceful, and relaxing, making it the perfect place to unwind and enjoy a little self-care.

I highly recommend the Bedashing City Walk branch to anyone looking for excellent service, a welcoming team, everything, and a consistently enjoyable salon experience. Looking forward to many more visits! 💖",2026-07-07T15:20:35.910618133Z,a month ago,R M,https://www.google.com/maps/reviews/data=!4m6!14m5!1m4!2m3!1sCi9DQUlRQUNvZENodHljRjlvT2poNGFuRkRkSGxVWTNoS2VrOWZWR3hqWTFwck9GRRAB!2m1!1s0x3e5f4264f3dfaa81:0x23647de8fcbb9593,Google Places API (New); API returns up to 5 review samples,2026-09-02T15:15:30+00:00
28,City Walk,ChIJgarf82RCXz4Rk5W7_Oh9ZCM,3,5,"My absolute favorite salon! I travel from Ras Al Khaimah every time just to come here, and I would never change my salon. The main reason is Thao, who has been doing my nails for me every visit. She is amazing, incredibly talented, and always makes my nails look flawless. Her kindness, professionalism, and attention to detail keep me coming back every single time. Thank you, Thao, for always making me feel beautiful and confident. Highly recommend! 🌷✨💕","My absolute favorite salon! I travel from Ras Al Khaimah every time just to come here, and I would never change my salon. The main reason is Thao, who has been doing my nails for me every visit. She is amazing, incredibly talented, and always makes my nails look flawless. Her kindness, professionalism, and attention to detail keep me coming back every single time. Thank you, Thao, for always making me feel beautiful and confident. Highly recommend! 🌷✨💕",2026-06-10T12:22:52.468326342Z,2 months ago,Shatha Mhmd,https://www.google.com/maps/reviews/data=!4m6!14m5!1m4!2m3!1sCi9DQUlRQUNvZENodHljRjlvT2tvMVJFMDFkMDFPVTJoV2RYaHdNR1U0YVMxb1psRRAB!2m1!1s0x3e5f4264f3dfaa81:0x23647de8fcbb9593,Google Places API (New); API returns up to 5 review samples,2026-09-02T15:15:30+00:00
28,City Walk,ChIJgarf82RCXz4Rk5W7_Oh9ZCM,4,5,"Janice was amazing! She did my hair so quickly, and it turned out even better than I expected. She’s so kind, and her work is absolutely beautiful. I couldn’t be happier with the result!","Janice was amazing! She did my hair so quickly, and it turned out even better than I expected. She’s so kind, and her work is absolutely beautiful. I couldn’t be happier with the result!",2026-07-01T08:58:09.513051715Z,2 months ago,shema Alh,https://www.google.com/maps/reviews/data=!4m6!14m5!1m4!2m3!1sCi9DQUlRQUNvZENodHljRjlvT25aaGNUTTJWbDlWU2twaU9FSm5NRXRsZDJ0alIxRRAB!2m1!1s0x3e5f4264f3dfaa81:0x23647de8fcbb9593,Google Places API (New); API returns up to 5 review samples,2026-09-02T15:15:30+00:00
28,City Walk,ChIJgarf82RCXz4Rk5W7_Oh9ZCM,5,5,"Janice is the one! ✨✂️ She gave me a haircut that has me checking my reflection every chance I get. Super friendly, talented, and attentive. I left the salon smiling and feeling fabulous. Thank you, Janice! 💕 thxxx city walk team","Janice is the one! ✨✂️ She gave me a haircut that has me checking my reflection every chance I get. Super friendly, talented, and attentive. I left the salon smiling and feeling fabulous. Thank you, Janice! 💕 thxxx city walk team",2026-06-19T08:46:52.874635382Z,2 months ago,Catalia Ashton,https://www.google.com/maps/reviews/data=!4m6!14m5!1m4!2m3!1sCi9DQUlRQUNvZENodHljRjlvT2taSFpubzVabWRqVUZSdmJUVk5ZMUIxTTBvek1HYxAB!2m1!1s0x3e5f4264f3dfaa81:0x23647de8fcbb9593,Google Places API (New); API returns up to 5 review samples,2026-09-02T15:15:30+00:00
38,Delma,ChIJ_Vu7UilmXj4R0AsGTzHwkaU,1,5,"I had such a lovely experience with Ellen from Pedashing Dalma branch and Shanti from Dubai branch (currently at Dalma branch). They did an amazing job with my nails — the work was beautiful, super clean, and very professional. Both of them were so kind, friendly, and made the whole experience really enjoyable. I’m so happy with the result and would definitely recommend them. Thank you so much 🤍","I had such a lovely experience with Ellen from Pedashing Dalma branch and Shanti from Dubai branch (currently at Dalma branch). They did an amazing job with my nails — the work was beautiful, super clean, and very professional. Both of them were so kind, friendly, and made the whole experience really enjoyable. I’m so happy with the result and would definitely recommend them. Thank you so much 🤍",2026-05-26T18:04:36.760057919Z,3 months ago,A,https://www.google.com/maps/reviews/data=!4m6!14m5!1m4!2m3!1sCi9DQUlRQUNvZENodHljRjlvT2xVd2FsVkpiR3RyYTNKVExYazNPWGRmVjFkc2VrRRAB!2m1!1s0x3e5e662952bb5bfd:0xa591f0314f060bd0,Google Places API (New); API returns up to 5 review samples,2026-09-02T15:15:30+00:00
38,Delma,ChIJ_Vu7UilmXj4R0AsGTzHwkaU,2,5,It's my first time with this place and it won't be the last. Since I entered i was amazed with the smile of the lovely staff and their welcoming and attitude  I haven't waited even and everything was done and finished on time as promised.  Big thanks to the lovely Afsheen she has a magical touch and she fixed my eyebrows in a lovely way. Also the ladies who have done for me Padi and Mani it was really amazing,It's my first time with this place and it won't be the last. Since I entered i was amazed with the smile of the lovely staff and their welcoming and attitude  I haven't waited even and everything was done and finished on time as promised.  Big thanks to the lovely Afsheen she has a magical touch and she fixed my eyebrows in a lovely way. Also the ladies who have done for me Padi and Mani it was really amazing,2026-01-08T12:36:07.763470704Z,7 months ago,noor zaki,https://www.google.com/maps/reviews/data=!4m6!14m5!1m4!2m3!1sCi9DQUlRQUNvZENodHljRjlvT21wWGFEUkhXbmhUWkU1eWMwdEJjV3BoU3pGeU1uYxAB!2m1!1s0x3e5e662952bb5bfd:0xa591f0314f060bd0,Google Places API (New); API returns up to 5 review samples,2026-09-02T15:15:30+00:00
38,Delma,ChIJ_Vu7UilmXj4R0AsGTzHwkaU,3,5,"“Elvira” is an amazing nail technician! Her work is very professional, and she pays great attention to every small detail. She is skilled, meticulous, and always delivers beautiful results. I highly recommend her to anyone looking for high-quality manicure services.","“Elvira” is an amazing nail technician! Her work is very professional, and she pays great attention to every small detail. She is skilled, meticulous, and always delivers beautiful results. I highly recommend her to anyone looking for high-quality manicure services.",2026-06-16T09:39:26.744223152Z,2 months ago,Nua Belle,https://www.google.com/maps/reviews/data=!4m6!14m5!1m4!2m3!1sCi9DQUlRQUNvZENodHljRjlvT25NeVZHSm1TV0phWWw4MFdGaDBWbnBWVkdkeWVuYxAB!2m1!1s0x3e5e662952bb5bfd:0xa591f0314f060bd0,Google Places API (New); API returns up to 5 review samples,2026-09-02T15:15:30+00:00
